country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,Healthy Life Expectancy (IHME),Life Expectancy (IHME),Years Lived With Disability (IHME),GDP per capita,Population,GDP
Belarus,2009,national,consumption,2017,2009.0,1.0,0.13817226525376,1.78816751714519,15.587071730902,0.0091472727931639,40.77098501413765,89.02823159386716,97.6400558946178,99.12726824370895,3.60824013637816,7.95590375856306,14.81309013393817,13133.0,169958.0,1481486.0,869.0,3875112.0,8461762.0,9280280.0,9421633.0,342948.0,756175.0,1407922.0,0.2388312335585493,0.6006089575692711,1.5579441583155962,0.2134482633482341,2.7409807849175545,9.27175021542931,18.11764222076444,27.79061284696972,0.8832381429662182,1.1880447294098633,1.4803816526812317,3136.570590324428,102078.2972105582,2308072.4593263394,185.48654084961544,10621607.531403434,78455343.64641155,168136792.74851584,261832955.08923385,302904.75465397857,898369.7232615034,2084261.8972062648,11.1084294678395,16.455039933404688,22.743710340373667,21.34482633482341,27.409807849175543,46.35875107714655,60.39214073588147,69.4765321174243,19.7880806351298,21.293577584637905,22.11099520350867,0.0153491220184132,0.2942439112796,3.5450780383862,0.0019515484356295,11.175248331676867,41.27237546687295,58.96691899354092,68.8701848069594,12.590503662577213,11.15871416804069,4.673042017362871,6.7402019595940805,8.124121095874163,9.29169640061146,10.509608836344537,11.765308771848316,13.14988642136803,15.08670952212423,18.139805311693152,28.424656288952352,3.7115608259998094,5.35340137315396,6.45257831902429,7.379924306149239,8.34725052944647,9.34458945182501,10.44428942144187,11.98261001024645,14.40752951417674,22.57626624853701,5.97,7.48,8.72,9.91,12.42,14.04,16.28,20.5,0.2768930630243374,0.128367646829193,0.2218220285793499,0.9859723083645036,4.079862105345155,3.4338358458961475,1.8369175627240144,1.8693467336683416,61.35,70.21,8.86,16088.725,9696872.93,156010321930.714
Belarus,2010,national,consumption,2017,2010.0,1.0,0.033942716072973,0.85382026130057,11.84774421598733,0.0,33.0910155161081,83.61482548615164,95.15770282870842,98.4788534285716,3.4775834097525595,8.462791123361189,14.97473826393028,3219.0,80975.0,1123621.0,0.0,3138298.0,7929893.0,9024600.0,9339573.0,329808.0,802597.0,1420180.0,0.0703981941356126,0.468772576709122,1.4399217118783605,,2.641396952495588,8.545234690313473,17.044900745809695,26.34313668225948,0.8492550874653008,1.1903646435275737,1.627097469694453,226.6117869225372,37958.85939902115,1617926.273822475,0.0,8289490.773222999,67762796.75407398,153823411.27063417,246033648.0929401,280091.1218867559,955383.0918013,2310771.284510668,3.274334610958729,12.843084293400604,21.02075491793227,,26.41396952495588,42.72617345156736,56.81633581936565,65.85784170564868,17.223146091839318,19.31275958014045,21.99868083597019,0.001111373405516,0.1096569732604099,2.49048609250961,0.0,8.74065175022322,35.72541572527929,54.06511713566612,64.85604772502923,14.20415162189162,12.327235148224393,5.1797031324929526,7.336102494904761,8.810566959466776,10.26186411962974,11.689631509857628,13.175004655136894,15.004222625719317,17.351057746411726,20.77178248855344,32.46158048674296,3.64661211058176,5.16475935359509,6.20281111748189,7.22455264685715,8.22972875890836,9.27546044695229,10.56326560369478,12.2154833377518,14.623740327116549,22.85358629706033,6.45,8.05,9.58,10.98,14.0,16.16,18.68,23.6,0.2856659975885773,0.1340469895937085,0.2421445456254017,1.0276477534458002,4.253290963449124,3.658914728682171,1.9124797406807128,1.9131782945736435,61.49,70.34,8.85,17172.4603,9680607.024,166239839799.541
Belarus,2011,national,consumption,2017,2011.0,1.0,0.0065759617469899,0.58902804723755,9.96308670558464,0.0,29.4098437599422,82.57174552004238,95.77385428523336,98.66548647508168,3.26556522931796,8.20057776811296,14.44043072754116,622.0,55732.0,942672.0,0.0,2782654.0,7812644.0,9061780.0,9335376.0,308976.0,775909.0,1366302.0,0.0334417589282707,0.4086500619301117,1.365278424814264,,2.481194745030816,8.17296740411731,16.550527149231872,25.95989693539952,0.8550027156658883,1.224130708896085,1.699313733336321,20.80077405338438,22774.885251488988,1287009.7432765118,0.0,6904306.48203898,63852484.75197268,149977235.9103664,242345398.81320217,264175.3190755835,949814.0342088524,2321775.7524848823,1.5554306478265445,11.195892107674291,19.931071895098743,,24.81194745030816,40.86483702058656,55.16842383077291,64.89974233849878,16.539852356493448,18.9444462051069,21.915250670562504,0.0001022526281057,0.0659472629589706,1.98575061492983,0.0,7.297153868560651,33.742810182107206,52.83692480272414,64.03364585125495,14.55051195741019,12.923372851786963,5.489792188866527,7.824423042911254,9.392340920773286,10.775934701270996,12.128405746099236,13.768131794886385,15.490801818638769,17.754164468768845,21.08146199648221,31.79966289540489,3.77292029650594,5.37742112842049,6.4549900019085005,7.40588010429633,8.33538076295835,9.462300594773671,10.64622458919716,12.201745561074311,14.48846752484608,21.85466943601951,6.86,8.66,10.12,11.42,14.52,16.56,19.28,23.58,0.2715255170539885,0.1219134862372318,0.2287971511350494,0.9497400606853276,3.971779332939786,3.4373177842565594,1.825077399380805,1.8833819241982503,61.66,70.62,8.96,17918.0,9662045.991,173124540066.738
Belarus,2012,national,consumption,2017,2012.0,1.0,0.0120559203387437,0.14768092759913,5.86312394687024,0.0,20.96861913170094,76.75349448990839,94.10406091155744,98.11947036493872,2.64334898975322,7.048697570332429,13.54544300731009,1139.0,13951.0,553880.0,0.0,1980871.0,7250777.0,8889856.0,9269185.0,249713.0,665879.0,1279616.0,0.335560784352161,0.761850955965453,1.1283467103638685,,2.17290093736745,7.304247181532336,15.245067920804631,24.46616210343153,0.9213920838515828,1.340863266099375,1.7909788713441075,382.2037333771114,10628.582686674035,624968.6759363394,0.0,4304236.452703998,52961467.46616949,135526458.52617258,226781382.776696,230083.5814348303,892852.6907669855,2291765.219433862,15.60747834196098,20.87262893056036,16.472214749837498,,21.7290093736745,36.52123590766168,50.816893069348765,61.16540525857882,15.793912427469014,18.38737481959513,20.46654111693925,0.001881785375706,0.0308245052851819,0.96578688416312,0.0,4.55627307672537,28.03132576143456,47.82075837390514,60.01516877626963,16.294647002852436,14.584607963399296,6.448293965784154,9.002293309506005,10.617834156017633,12.181893866722625,13.7527144371043,15.38232640288918,17.196505008963843,19.50521524643392,23.342162346865152,35.51723128823766,3.95730816669754,5.52469366653363,6.51614861872058,7.476009676423271,8.440019863392461,9.44011024000486,10.55346888211419,11.97032083175503,14.32504941210388,21.79687064225463,8.01,9.87,11.4,12.94,16.18,18.24,20.98,26.0,0.2652619902105469,0.1164401793448485,0.2156566712570224,0.9285474122632008,3.8095246857856058,3.2459425717852683,1.7832647462277091,1.820224719101124,62.63,71.86,9.23,18251.0,9644102.992,176014523706.992
Belarus,2013,national,consumption,2017,2013.0,1.0,0.0,0.0621875099765475,3.40451565802719,0.0,14.32524685478642,68.9463226063113,91.4525197002839,96.9762650936226,2.58881627369304,6.56508963848358,12.37036031676408,0.0,5872.0,321496.0,0.0,1352763.0,6510747.0,8636054.0,9157673.0,244467.0,619955.0,1168159.0,,0.7720900867844702,1.167473840597562,,2.077453978863937,6.6459054362338925,14.05307221960896,23.031450348305302,1.0482882150558386,1.4991996514159531,2.013846585467963,0.0,4533.712989598409,375338.1698567538,0.0,2810302.876809916,43269808.88124351,121363090.55444282,210914491.00551608,256271.87507005568,929436.3198935773,2352493.01343367,,21.153153062588224,17.04341373135127,,20.77453978863937,33.22952718116946,46.8435740653632,57.57862587076327,16.314664720718,18.66581294035876,20.8945284124446,0.0,0.0131535041188339,0.58024641628515,0.0,2.97600347679398,22.91053799456748,42.83962681565371,55.8375988330442,18.165651513764526,16.063588081657247,7.218084296127675,10.10311550634452,11.891484448878389,13.62120011691321,15.250566914580071,17.011663486419042,19.09960512986776,21.7292558192518,25.6602173652687,40.07132205399467,3.97347944864976,5.56165877050386,6.546137054246549,7.498327327589719,8.39527660377299,9.36474173443706,10.51413163761044,11.96172667013184,14.12567963545121,22.05884111760689,8.98,11.02,12.8,14.44,18.0,20.3,23.2,28.7,0.2657505248326819,0.1184392087148715,0.2143037701467841,0.9355052114695454,3.794860642960872,3.195991091314031,1.7870485678704855,1.7884187082405345,63.13,72.49,9.36,18464.0,9626424.007,177742292865.248
Belarus,2014,national,consumption,2017,2014.0,1.0,0.0,0.0534198443526694,3.2034386279742497,0.0,13.70774008925639,65.6421640602464,89.82379482927207,96.08868731613116,2.87739693500436,6.83591529707221,13.673927555052378,0.0,5047.0,302677.0,0.0,1295178.0,6202210.0,8487015.0,9078954.0,271871.0,645892.0,1291983.0,,0.4912727358129795,1.010877436101078,,2.0033953265307027,6.537840879858424,13.750031660892834,22.60312618783012,0.9220283715064496,1.5460691294077182,1.992009657667672,0.0,2479.453497648108,305969.34972676594,0.0,2594753.5522253825,40549062.08346672,116696724.9564724,205212742.915505,250672.77538983,998593.68213141,2573642.6135424515,,13.45952700857478,14.757334833592378,,20.033953265307023,32.68920439929212,45.83343886964278,56.5078154695753,13.853031021279708,18.583153640476205,19.95265542445476,0.0,0.0071895142053832,0.47274157213353,0.0,2.74620250084313,21.45790215894599,41.16933541283909,54.29761791019673,18.91825027523821,16.639469912579372,7.411443529185184,10.234117759784722,12.250550066038691,14.181280956160874,15.82285155397438,17.59415386659147,19.840003298877136,22.455832606872043,26.703051804005344,42.68921731089159,3.91761575270304,5.40965343564568,6.475519610856,7.496084865058859,8.36380284845087,9.300095733282571,10.48722953245068,11.86993103493515,14.11496909888994,22.56509808772686,9.19,11.24,13.22,15.06,18.64,21.08,24.2,30.1,0.2717666682882778,0.1226964445759091,0.2160455188814743,0.9685059635452592,3.932562301561553,3.275299238302503,1.8088942307692308,1.8106637649619155,63.63,73.14,9.51,18822.0,9608593.014,180852937709.508
Belarus,2015,national,consumption,2017,2015.0,1.0,0.0,0.13839821169447,4.10366791607519,0.0,17.18951890690208,73.76679113204119,93.4417176793683,97.62435518205764,2.63904633664683,6.227987011156451,12.737273862045887,0.0,13094.0,388251.0,0.0,1626313.0,6979132.0,8840592.0,9236314.0,249682.0,589235.0,1205083.0,,0.4089148076953336,1.245117994272107,,2.1026146663517995,6.943820336852799,14.66125763162366,23.868224961740705,0.997396976495866,1.4402249716550777,1.8302809669566984,0.0,5354.330491962699,483418.30639413965,0.0,3419509.565878594,48461838.71518014,129614196.92807108,220454420.36927512,249032.07188544085,848630.9611731796,2205640.478503079,,11.203145416310512,18.17690502587017,,21.026146663517995,34.71910168426399,48.87085877207887,59.67056240435176,16.372567678540698,18.913376620483348,20.02973721157232,0.0,0.0155050002855034,0.74591955008068,0.0,3.61429246089831,25.61116659203464,45.66577026688828,58.25299901651649,16.94639836431485,15.22969695527875,6.888668526834485,9.562479139472137,11.325554926203312,12.851417437994758,14.389000354599784,16.031837272386923,17.93347518268984,20.40288313057894,24.132429857103787,35.94623781528379,4.06497497506043,5.64277962425838,6.68316339715717,7.583568591811719,8.49088994915855,9.4603212598532,10.58246997217624,12.03965744930359,14.240447638668192,21.21172714255211,8.52,10.48,12.14,13.58,16.94,18.98,22.04,27.14,0.2563322626514249,0.1081434218627225,0.2103274190866028,0.8847625188734892,3.651943857718444,3.1854460093896715,1.7808398950131237,1.7887323943661972,63.85,73.41,9.57,18136.0,9590222.991,173928284164.776
Belarus,2016,national,consumption,2017,2016.0,1.0,0.0,0.0598221914960414,4.59078739071879,0.0,18.80846671228104,77.31289906204341,94.12913240943246,98.10685846571984,2.42882516945508,5.91464623130138,11.52582566139758,0.0,5665.0,434719.0,0.0,1781045.0,7321051.0,8913444.0,9290110.0,229995.0,560080.0,1091424.0,,0.5021999670361108,1.1872490802368765,,2.0791461316088355,7.118958568239816,15.172153646647878,24.399557006307305,0.8083157097141365,1.295997982744545,1.7213581883881437,0.0,2844.962813259568,516119.73291149456,0.0,3703052.821971258,52118258.74497067,135236141.88879165,226674568.53986555,185908.5716557028,725862.5501755647,1878731.639403341,,13.758903206468789,17.332103361122282,,20.791461316088355,35.59479284119908,50.573845488826265,60.99889251576827,13.891727687376404,17.818434894497763,19.722194284689788,0.0,0.0082311824951399,0.795679911116,0.0,3.91055508705614,27.51936465156304,47.60472039711427,59.844095515626094,16.28043140813494,14.546709522111197,6.771071281275534,9.332029058732676,11.025680248675153,12.468598996464248,13.823219303789765,15.33235534302739,17.019294838469314,19.317617639593887,23.087249501994823,34.627197869325684,4.15902448254055,5.73205268631253,6.772351402903171,7.658641644000901,8.49069595101923,9.41765912626012,10.45383528962579,11.86554407270887,14.18098140228562,21.26921394234265,8.41,10.24,11.76,13.14,16.1,18.0,20.92,25.68,0.2530661617188906,0.1053944982285799,0.2032027189763223,0.8744820549265294,3.584058110097517,3.0535077288941737,1.7661623108665752,1.7288941736028536,64.09,73.6,9.51,17628.0,9570908.916,168715982371.248
Belgium,1992,national,income,2017,1992.0,0.0,0.9832838279244,0.9832838279244,1.19370889223455,0.69567882775287,1.48670581648503,9.98526381186192,34.74148166244188,60.96230357069948,3.2436350924026804,6.986158696110841,12.24110220818597,98772.0,98772.0,119910.0,69882.0,149342.0,1003036.0,3489837.0,6123760.0,325828.0,701771.0,1229638.0,1.701373568449524,3.2013798572275256,5.429867614530232,1.0000005354787165,7.104801867368519,5.5797484357015685,7.818543922746247,12.41611390806567,5.893073889989783,5.203034568258554,5.689003138462174,168048.07010289637,316206.6912580772,651095.4256583201,69882.03742032364,1061045.3204765494,5596688.551952358,27285443.867725,76033301.70565623,1920128.4794275907,3651338.7720013736,6995414.44117235,79.1336543464895,87.70903718431578,79.26814035810558,100.00005354787164,71.04801867368519,27.89874217850784,26.061813075820822,31.04028477016417,41.607939176889175,29.388743449368704,26.77806760739328,0.7781051634142,0.86242516252798,0.94623127982063,0.69567882775287,1.05627539206108,2.7857643214533603,9.05426072532491,18.92287351419864,38.67516369855289,35.408349984220365,14.470412465097496,22.380071434492976,26.427058612331045,30.00468790419313,33.52059531520432,37.5468453216053,41.84395435655206,47.21553938608338,55.46743663265067,77.87503555731845,3.7415258479278095,5.78667788168415,6.833082548353859,7.75812822359581,8.667214850459331,9.70825763382876,10.81933477585196,12.2082325892909,14.3418750764657,20.1356705725417,20.02,24.48,28.22,31.55,39.5,44.35,50.55,61.3,0.2495187729242224,0.1212967834703793,0.2072622381741826,0.8348324778463424,3.618472760175911,3.061938061938062,1.734087694483734,1.7657342657342658,66.62,76.39,9.77,28199.5738,10047104.57,283324066798.032
Belgium,1995,national,income,2017,1995.0,1.0,0.41241007019715,0.72919926741206,1.1550736917149,0.41241007019715,1.42715015468505,7.971320752833059,24.964571310296225,47.71587235141147,4.73224303413673,8.37078594930281,14.9750580724444,41805.0,73918.0,117088.0,41805.0,144668.0,808038.0,2530611.0,4836868.0,479699.0,848531.0,1517993.0,1.968468723527289,2.4259042680809983,3.9188213796240254,0.8184624141150341,6.191503792369658,5.970069261724773,8.288917723128364,11.938726772045948,5.39310423167539,6.165962813852939,6.678021448574239,82291.83498705832,179317.99168801124,458846.9576974179,34215.821222079,895712.4706345337,4824042.826105562,20976026.36824359,57746045.48445234,2587066.706830453,5232010.592401449,10137189.812785557,91.55668481522277,66.46313063235611,57.20907123538724,81.8462414115034,61.91503792369658,29.850346308623863,27.629725743761213,29.84681693011488,32.888834549112715,30.081574115290977,27.14977411928052,0.37758691650662,0.48465160197645,0.66080897955077,0.33754028976252,0.8836235287750099,2.37946767780595,6.897641466743861,14.24166966426925,46.34722740514754,40.99494787221707,15.460712001424756,24.48295936403149,29.96151221540414,34.559472265010086,38.71284284980769,43.2533748282691,48.80132262576596,55.45783774412222,66.8983024573262,105.88393770031352,3.33584399046654,5.28250787258793,6.464574882439781,7.456642867308121,8.35278505689168,9.33246220969524,10.52950205611347,11.9657293109108,14.43415414530194,22.84579760828445,21.44,27.28,32.45,36.5,45.75,51.6,60.05,75.15,0.2841226885973401,0.1524488042592623,0.2220158788572453,1.0135862396994548,4.325647449299411,3.5051305970149254,1.835164835164835,1.9099813432835824,66.97,76.9,9.92,29370.0871,10138774.83,297776699844.388
Belgium,1997,national,income,2017,1997.0,0.0,0.49247940301453,0.49247940301453,0.98172352229498,0.23988640528927,1.44166502571475,7.489453606704891,24.499831264646392,48.49113181674368,4.24981825550486,7.956521932836271,12.99702620911574,50141.0,50141.0,99952.0,24423.0,146779.0,762520.0,2494388.0,4937001.0,432684.0,810073.0,1323259.0,1.220774327075475,2.720760404201417,3.5291085233002746,0.8137709005471949,4.935167745981086,5.930447046582681,7.925069995858043,11.3817705347459,5.352283905491345,5.902420279590677,6.907341270756187,61210.84553389139,136421.64742706326,352741.455120909,19874.72670406414,724378.9865873578,4522084.481960226,19768199.49682835,56191812.51181105,2315847.609363617,4781391.303148858,9140201.502599562,56.780201259324414,74.54138093702512,51.51983245693832,81.37709005471949,49.35167745981086,29.652235232913405,26.41689998619348,28.45442633686476,32.9012028116589,29.02637156436624,28.306898519256624,0.2796333917260399,0.36710435526926,0.50578394820436,0.19520919793271,0.71148370026196,2.22079150534155,6.47209632247934,13.797873568461188,45.57291152306197,40.66936348900522,15.838872874271951,25.25325142563302,30.20946651620738,34.8035819606144,38.775111453806986,43.01995983631161,48.13630853313859,55.367060392610895,66.03239714408402,98.29310509394053,3.47550164010407,5.5412855096725,6.628820829435051,7.63690113215659,8.50836827359275,9.43980939522408,10.5624826074102,12.14911633736472,14.48939620868169,21.56831806635829,21.98,28.0,32.6,36.95,45.35,51.25,59.75,75.3,0.2683256291584537,0.1362493398662126,0.2152027838972797,0.9263742994017372,3.9989536933821785,3.4258416742493174,1.8546798029556648,1.847133757961784,67.34,77.37,10.03,30894.2828,10183217.94,314603214852.393
Belgium,2000,national,income,2017,2000.0,1.0,0.30550600944605,0.66123955664055,0.97794335853105,0.30550600944605,1.1578915926508,4.97516685108194,18.90564046215907,40.48811135176272,3.97023484086946,6.95501015507142,12.927884910977289,31318.0,67785.0,100251.0,31318.0,118698.0,510017.0,1938064.0,4150538.0,406999.0,712975.0,1325270.0,2.121662730706525,1.7791596387470072,3.403801437147297,0.971655945077174,5.622527991694314,6.396113560834105,7.595264707622111,10.831274486594134,5.561701099515773,6.461397053269419,6.85661788353441,66446.23340026695,120600.33611246588,341234.4978754537,30430.32088792694,667382.8275581317,3262126.649955928,14720109.10031294,44955616.34503944,2263606.78580182,4606814.564054764,9086869.982511649,98.6819874747221,48.74409969169883,49.69053192915762,97.16559450771742,56.22527991694314,31.980567804170523,25.31754902540704,27.07818621648533,31.37548750411114,29.16078787788229,25.78704187513529,0.30147762309312,0.32231374687007,0.48594322803853,0.29684497878724,0.65102580422693,1.59108725763001,4.7864436370566,10.96344746861101,54.6847791774121,44.31565484669379,18.10038283205776,27.614951714161585,32.97137838527771,37.49289637137388,41.98066185704811,46.925870991678295,52.63857552686238,61.223093761552825,73.06557288821837,154.83440744588952,3.30994896648211,5.04984241128071,6.02935202102759,6.856185018090109,7.67684582228111,8.58115762695835,9.625818430406149,11.195637009510213,13.36122664977288,28.31398604419068,24.34,30.7,35.25,39.55,49.35,56.25,66.65,81.4,0.3313755887661159,0.2160093778380712,0.2232912029952906,1.3327158558628704,4.985197693428128,3.3442892358258014,1.8395480225988703,1.8179950698438785,67.64,77.83,10.19,33719.7698,10253236.01,345736757962.271
Belgium,2003,national,income,2017,2003.0,2.0,0.29441930302802,0.45099638139226,0.8776015205019,0.1448450446781,1.41533702489677,7.40652953913701,21.58933916465004,42.21032494311932,5.06854288339467,9.31242085622381,15.830407239205227,30549.0,46796.0,91061.0,15029.0,146857.0,768511.0,2240139.0,4379799.0,525919.0,966269.0,1642584.0,1.128922913371354,2.0541692406516803,3.250931393385577,0.8105727123732492,4.432449529427303,5.797825535850352,8.424728086327914,11.83411630528138,5.438037099841596,6.255537990723071,7.0105626406024255,34487.46608058149,96126.90378553604,296033.063613084,12182.097294257564,650936.2405431054,4455692.70038189,18872561.95057853,51831050.75975508,2859967.033511592,6044532.438757991,11515438.024451297,52.50804248238856,56.27860933292275,47.45885245818361,81.05727123732493,44.32449529427303,28.98912767925176,28.08242695442638,29.585290763203453,31.10603016379232,28.625763282982923,26.73400578921964,0.15459209994653,0.25381457642683,0.41649914893098,0.1174049840557899,0.6273399160777,2.1470873110348,6.06281163081292,12.48804606681388,49.018376044785576,43.70565024857718,16.045837340937553,25.85432929770744,31.66873635340948,36.57708315038892,41.38842838959527,46.19801369917914,51.92575699411096,59.32918600918983,72.15243318079442,109.0439560325416,3.27343307462436,5.27441571587065,6.46058456209879,7.46191247073757,8.443451564323711,9.4246316232448,10.59312061800437,12.10345808987711,14.719466249733047,22.24552603148536,22.44,29.02,34.3,38.95,48.9,55.3,64.3,80.55,0.2814394845169312,0.1460711511778233,0.2250317955832995,0.9899948227938452,4.324478963914586,3.589572192513369,1.84324942791762,1.947415329768271,68.13,78.53,10.4,34588.476,10378143.21,358964157343.648
Belgium,2004,national,income,2017,2004.0,2.0,0.0520219589009067,0.12799201587909,0.4210061790769099,0.0165552857604233,0.5129700019589,6.4140944120257695,19.81049853379984,39.38760701528116,4.50106282508183,9.06676947965437,15.47634987886586,5421.0,13338.0,43874.0,1725.0,53457.0,668422.0,2064479.0,4104636.0,469062.0,944860.0,1612812.0,1.0097319662941613,1.464770966573317,1.778593791917192,0.9418231905871812,4.227647271389458,4.396301839833942,7.763330126561174,11.305499905523217,3.967481161284987,5.264636158063086,6.626676404166299,5473.756989280648,19537.115152154904,78034.02402657489,1624.6450037628874,225997.34018666623,2938584.8683854835,16027232.016352886,46404961.91020719,1860994.6484746584,4974344.120307487,10687583.224756258,46.96427750205402,40.13071141296759,25.964872874703538,94.18231905871812,42.27647271389458,21.98150919916971,25.877767088537247,28.26374976380804,21.98118909337368,23.33429361226592,24.4760207932363,0.0244304770524209,0.0513632465273378,0.1093146393243599,0.0155899015986728,0.21686437879731,1.40991566869598,5.126514191414651,11.132413360991029,52.89336934703129,45.12359573032607,17.82627502425047,26.794630003304192,32.968167578057866,37.88822408197532,42.800830889802256,47.85959211526645,53.648416608384544,62.05267638692208,74.24301065597389,132.8518701263731,3.37022867786943,5.0657824097961495,6.23294904163791,7.16313302587933,8.091908573452319,9.04831601883056,10.1427489438987,11.73165505487029,14.03635494817289,25.11692330559191,23.28,30.05,35.6,40.3,50.35,57.5,67.25,82.05,0.3054150296364575,0.1713974684384525,0.225478804328447,1.1504587822642782,4.641207538360328,3.524484536082474,1.8192904656319289,1.9372852233676976,68.38,78.9,10.52,35740.3525,10423155.93,372527267100.665
Belgium,2005,national,income,2017,2005.0,2.0,0.19307023228475,0.32792853855514,0.4992826932263499,0.14210593039567,0.84227722455565,5.74979772034004,17.94352017598674,38.45089088276709,4.49153489088285,8.53757944695333,14.32119515042384,20231.0,34362.0,52318.0,14891.0,88259.0,602499.0,1880233.0,4029122.0,470651.0,894620.0,1500663.0,1.5368748313941278,2.094744485122051,4.04988727804769,0.74961053585617,4.947455281668392,5.297932519899431,8.032658410300654,10.9845490731168,4.873506804628853,5.960158799882102,7.227972651836328,31092.5147139346,71979.60999776391,211882.00261289903,11162.450489434228,436657.4557047706,3191999.0453068875,15103269.420774829,44258088.33057451,2293720.8511053743,5332077.265550526,10846751.12362266,71.48255029740129,57.39025986635756,59.12244201529474,74.961053585617,49.474552816683925,26.489662599497155,26.77552803433551,27.461372682792,26.58881653305884,26.01388695096406,26.28952093430373,0.13801091070193,0.18819698339273,0.29518856556702,0.1065259899224699,0.41671286936508,1.5231013049274,4.80447289967586,10.5591435230848,52.83283590392235,45.822900753870016,17.922957694696123,27.78538527923333,33.657203214375286,38.45610640084234,43.22510016502538,48.31847921707706,54.36922687404103,62.884981440237446,75.56157590446176,126.14734284923524,3.39238986286661,5.25911297469658,6.37050853669518,7.27882683995529,8.18148400052406,9.14553958544744,10.29080229062711,11.90263221050544,14.30201021990796,23.87669347877462,24.14,31.05,36.2,40.7,50.95,57.95,68.55,83.95,0.2933732909515497,0.1590779979641764,0.2238238399031892,1.070663499256121,4.412956270778514,3.4776304888152443,1.8329694323144103,1.8972659486329744,68.54,79.16,10.61,36338.3831,10480647.57,380849786534.744
Belgium,2006,national,income,2017,2006.0,2.0,0.16894152104215,0.21040159198038,0.42429945427288,0.12815206136329,0.72761548140024,5.83464463731727,18.67623828747512,38.07119058581057,4.48393888559884,9.10282198146084,15.02126019314511,17820.0,22193.0,44755.0,13517.0,76749.0,615436.0,1969962.0,4015733.0,472964.0,960162.0,1584436.0,1.6006184357532545,2.64831308877904,3.915473572651349,0.738509207971079,4.627440304394131,5.295522817698999,7.966543194514986,11.210419047066,5.012189962685712,5.801644658262156,7.163869528803123,28523.020525123,58774.012379273234,175237.01974401114,9982.428964145074,355151.4159219452,3259055.3808334013,15693787.364553131,45018049.71113149,2370585.413511685,5570518.738366308,11350692.780738706,74.44736910480255,72.55652298024768,57.160198140895616,73.8509207971079,46.27440304394131,26.477614088494995,26.555143981716625,28.026047617665,27.293632607682365,25.274055293480004,26.00699819495696,0.12577335987189,0.1526595872396,0.24253079769523,0.0946384974622109,0.33670158330356,1.5448750273907998,4.95950254528037,10.66984948914555,51.93823275729586,45.90988340330819,17.70691287057212,27.468727714024343,33.653046250963,38.592104265807535,43.38677559588246,48.660527068717776,55.057264315859896,62.98868906365567,75.47539756640776,116.39288286106492,3.4092251373502496,5.28872975759187,6.47943614258529,7.430384558162779,8.3535332822405,9.36892236901964,10.60052708630636,12.12761499953183,14.531760816564478,22.40986585064641,23.82,30.8,36.3,40.9,51.6,58.8,68.05,84.35,0.2805449638673234,0.1398272948953359,0.2269760870851585,0.9912459434938168,4.247162363269155,3.541141897565072,1.8356909684439608,1.929051217464316,68.77,79.42,10.65,37051.9022,10550002.01,390897642684.323
